Feature,Model,Spearman Correlation,P-Value
Pos7_G,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos7_T,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos8_A,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos8_C,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos8_G,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos8_T,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos9_A,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos9_C,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos9_G,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos9_T,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos10_A,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos10_C,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos10_G,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos10_T,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos11_A,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos11_C,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos11_G,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos11_T,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos12_A,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos12_C,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos12_G,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos12_T,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos13_A,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos13_C,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos13_G,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos13_T,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos14_A,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos14_C,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos14_G,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos14_T,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos15_A,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos15_C,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos15_G,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos15_T,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos16_A,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos16_C,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos16_G,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos16_T,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos17_A,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos17_C,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos17_G,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos17_T,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos18_A,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos18_C,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos18_G,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos18_T,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos19_A,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos19_C,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos19_G,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos19_T,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos20_A,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos20_C,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos20_G,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos20_T,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos21_A,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos21_C,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos21_G,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos21_T,15,,
,16,,
,24,,
,55,,
,73,,
,84,,
,94,,
,96,,
,97,,
,98,,
Pos22_A,15,0.7521439003175348,5.923168723412215e-183
,16,0.7662464271587746,6.405604433139331e-194
,24,0.7662464271587746,6.405604433139331e-194
,55,0.7662307663849365,6.594259643994999e-194
,73,0.7662464271587746,6.405604433139331e-194
,84,0.7662464271587746,6.405604433139331e-194
,94,0.754046684338868,2.1705002905560782e-184
,96,0.7661994448372601,6.988354526782522e-194
,97,0.7662464271587746,6.405604433139331e-194
,98,0.7662464271587746,6.405604433139331e-194
Pos22_C,15,0.35123337285764966,2.0905007325944184e-30
,16,-0.3388167472631939,2.776271130387149e-28
,24,-0.4163457362978518,3.3566874343685233e-43
,55,-0.1126122334980533,0.0003596992420465349
,73,-0.658895162293659,1.5261188895048964e-125
,84,-0.7250118711831189,8.287829175799745e-164
,94,-0.31114055048807626,6.910392199125211e-24
,96,-0.44008554687668405,1.27471808416712e-48
,97,-0.6851539360557107,1.6224609171388101e-139
,98,-0.738692028149222,3.662076747869298e-173
Pos22_G,15,-0.7139562379680632,1.1853608894255414e-156
,16,-0.7139562379680632,1.1853608894255414e-156
,24,-0.7139562379680632,1.1853608894255414e-156
,55,-0.686895728804358,1.7010946363782208e-140
,73,-0.7139562379680632,1.1853608894255414e-156
,84,-0.7139562379680632,1.1853608894255414e-156
,94,-0.7139562379680632,1.1853608894255414e-156
,96,-0.7139562379680632,1.1853608894255414e-156
,97,-0.7139562379680632,1.1853608894255414e-156
,98,-0.7139562379680632,1.1853608894255414e-156
Pos22_T,15,0.770429964711485,2.5305692632540817e-197
,16,0.7725789589890507,4.233607109848812e-199
,24,0.7721910538847969,8.888403791665746e-199
,55,0.7730366870120701,1.7611349742923104e-199
,73,0.7733858016058984,9.008657918918142e-200
,84,0.7733858016058984,9.008657918918142e-200
,94,0.7724703455598596,5.21154810046034e-199
,96,0.7683120028422595,1.3651491514878036e-195
,97,0.7733858016058984,9.008657918918142e-200
,98,0.7733858016058984,9.008657918918142e-200
Pos23_A,15,0.7098870689448346,4.191535525317897e-154
,16,0.7625572644028653,5.6110084010646204e-191
,24,0.7625572644028653,5.6110084010646204e-191
,55,0.7625572644028653,5.6110084010646204e-191
,73,0.7625572644028653,5.6110084010646204e-191
,84,0.7625572644028653,5.6110084010646204e-191
,94,0.7624313720922397,7.05511034388222e-191
,96,0.7625572644028653,5.6110084010646204e-191
,97,0.7625572644028653,5.6110084010646204e-191
,98,0.7625572644028653,5.6110084010646204e-191
Pos23_C,15,0.12603320454176706,6.429104221799105e-05
,16,-0.5144881057225227,1.1378817630930808e-68
,24,0.009375240786420446,0.7671484828752575
,55,-0.411558896293727,3.6925821330677454e-42
,73,-0.43056856378895697,2.140149136019609e-46
,84,-0.5916526145538209,1.8011571440837852e-95
,94,0.11232064933536548,0.0003726736139302394
,96,-0.2906081656988099,6.5011062732549855e-21
,97,-0.2715660999632812,2.2956882664980505e-18
,98,-0.7047953692367644,5.619272099290132e-151
Pos23_G,15,-0.683506744630313,1.3493045808337997e-138
,16,-0.6835594101857331,1.2612212533508366e-138
,24,-0.6835594101857331,1.2612212533508366e-138
,55,-0.6827343164841523,3.625812484681516e-138
,73,-0.6835594101857331,1.2612212533508366e-138
,84,-0.6835594101857331,1.2612212533508366e-138
,94,-0.6835594101857331,1.2612212533508366e-138
,96,-0.6835594101857331,1.2612212533508366e-138
,97,-0.6835594101857331,1.2612212533508366e-138
,98,-0.6835594101857331,1.2612212533508366e-138
Pos23_T,15,0.5721038699825711,5.319626890669051e-88
,16,0.7655125396315379,2.4901857620756726e-193
,24,-0.11524391791753952,0.00026025809993374436
,55,0.5316326271988272,4.902744235868669e-74
,73,0.038763897562936,0.2206697143802624
,84,0.12346781917979782,9.059228609087995e-05
,94,0.15611467194500458,7.011221385143739e-07
,96,-0.08157944217304323,0.0098558923380531
,97,-0.5811946352642242,2.0648272986229747e-91
,98,0.19305061711921678,7.500623707131851e-10
Pos24_A,15,0.7158968210878878,6.9609354759507695e-158
,16,0.7386403364596288,3.9827258181197124e-173
,24,0.7386728271958741,3.778060964333108e-173
,55,0.7378280680534951,1.4854429502311706e-172
,73,0.7386728271958741,3.778060964333108e-173
,84,0.7386728271958741,3.778060964333108e-173
,94,0.7373975657982443,2.978384713621114e-172
,96,0.7384860054624633,5.11638294371008e-173
,97,0.7299896779343058,3.81140341408988e-167
,98,0.7306313699751514,1.397758751989536e-167
Pos24_C,15,-0.4248178761359475,4.374373404346831e-45
,16,-0.6004406372348283,5.3413260829445256e-99
,24,-0.3972712723220244,3.773980756840799e-39
,55,-0.4994067248635033,3.383315629017734e-64
,73,-0.6753372692452213,4.018256999177844e-134
,84,-0.643781383194341,4.033580323533985e-118
,94,-0.5908750567866533,3.65163821356075e-95
,96,-0.6266265149562084,3.442049580218747e-110
,97,-0.38938230080930436,1.5013324659410848e-37
,98,-0.5910937449086693,2.9939625066179453e-95
Pos24_G,15,-0.7011388138053127,9.004083487308458e-149
,16,-0.7127639918181249,6.686018592587251e-156
,24,-0.7127639918181249,6.686018592587251e-156
,55,-0.7062569225900991,7.2258567403679555e-152
,73,-0.7127639918181249,6.686018592587251e-156
,84,-0.7127639918181249,6.686018592587251e-156
,94,-0.7127134841656436,7.193015698455242e-156
,96,-0.7127639918181249,6.686018592587251e-156
,97,-0.7127639918181249,6.686018592587251e-156
,98,-0.7127639918181249,6.686018592587251e-156
Pos24_T,15,0.7891751715226566,1.6427238808340777e-213
,16,0.7865845267248801,3.546010530923517e-211
,24,0.7923758227989792,1.931396780372732e-216
,55,0.777667888816254,2.191519679127194e-203
,73,0.7865544029481617,3.7730243681501867e-211
,84,0.7486812846690399,2.25133551092383e-180
,94,0.7530567632373777,1.2169471217971625e-183
,96,0.6905725193793796,1.3814403813305139e-142
,97,0.5786777507591389,1.8621046024661376e-90
,98,0.789581842508354,7.017156921802636e-214
Pos25_A,15,0.6276074482001872,1.2493636473316247e-110
,16,0.7459494329411694,2.2812571116086452e-178
,24,0.7175081049968947,6.494109978738484e-159
,55,0.7115158003253775,4.0516157579642185e-155
,73,0.739313659311637,1.3325185889472191e-173
,84,0.7420242722972762,1.5681410985268013e-175
,94,0.7146366247717516,4.39906004773855e-157
,96,0.6668107944672671,1.3236069121367163e-129
,97,0.5459351507040999,9.383749486474825e-79
,98,0.6263285536461319,4.6794564786903495e-110
Pos25_C,15,0.056709474327648994,0.07305118936627569
,16,-0.30715788226004714,2.722900494361407e-23
,24,-0.2741465813411625,1.064597512750365e-18
,55,-0.30983785889003246,1.0846777290037589e-23
,73,-0.34596327595528636,1.7105492647313238e-29
,84,-0.2906271852900442,6.461639803979528e-21
,94,-0.26743411651091886,7.72417628509582e-18
,96,-0.4570528991284476,9.096120172303374e-53
,97,-0.057669590565805735,0.06831718592630703
,98,-0.46887485211305574,8.478712678186444e-56
Pos25_G,15,-0.7417065220473626,2.6472818868559687e-175
,16,-0.7418278441178588,2.167749607711601e-175
,24,-0.7418278441178588,2.167749607711601e-175
,55,-0.7413506439739073,4.7545090253884635e-175
,73,-0.7418278441178588,2.167749607711601e-175
,84,-0.7418278441178588,2.167749607711601e-175
,94,-0.7418278441178588,2.167749607711601e-175
,96,-0.7418278441178588,2.167749607711601e-175
,97,-0.7418278441178588,2.167749607711601e-175
,98,-0.7418278441178588,2.167749607711601e-175
Pos25_T,15,0.785983579866323,1.220501134812622e-210
,16,0.7476912801539326,1.2086333066980457e-179
,24,0.7867385963314747,2.581288026219632e-211
,55,0.7866165734684198,3.3194435243860484e-211
,73,0.7865098034632468,4.13600964082677e-211
,84,0.7867385963314747,2.581288026219632e-211
,94,0.7867080906157109,2.74884602145194e-211
,96,0.7867309699025338,2.6221973549143644e-211
,97,0.781217061778244,1.921478874926008e-206
,98,0.7867385963314747,2.581288026219632e-211
Pos26_A,15,0.49396338344432106,1.2293123309386874e-62
,16,0.7507021053234729,7.11154988525541e-182
,24,0.6941452852773388,1.1989456602105281e-144
,55,0.6241423389227372,4.40965206324349e-109
,73,0.1472722336940826,2.9130694572212765e-06
,84,0.4377421173524091,4.5697436358827524e-48
,94,0.6406883446178273,1.1835845404563318e-116
,96,-0.03455806259493608,0.27492928960271185
,97,0.5962034775438233,2.768536418892222e-97
,98,0.5840755989126563,1.6267616024287983e-92
Pos26_C,15,0.3234983150189828,8.568403204279178e-26
,16,0.12985930138700666,3.8080486279546776e-05
,24,0.6795176246695036,2.1524347834115526e-136
,55,0.730989114728212,7.980103205755594e-168
,73,0.7101962667600512,2.6932512591402987e-154
,84,0.693088123873871,4.9197661362255316e-144
,94,0.4689093594737278,8.304412671181278e-56
,96,0.5467048401624615,5.1519886037674905e-79
,97,0.7343878670876441,3.712309988676488e-170
,98,0.2041007982383533,7.275841404106254e-11
Pos26_G,15,-0.7337097506313152,1.0911047378648176e-169
,16,-0.7343878670876441,3.712309988676488e-170
,24,-0.7343878670876441,3.712309988676488e-170
,55,-0.7341672749873925,5.273703888314078e-170
,73,-0.7343878670876441,3.712309988676488e-170
,84,-0.7343878670876441,3.712309988676488e-170
,94,-0.7343878670876441,3.712309988676488e-170
,96,-0.7343878670876441,3.712309988676488e-170
,97,-0.7343878670876441,3.712309988676488e-170
,98,-0.7343878670876441,3.712309988676488e-170
Pos26_T,15,0.5274501238757701,1.0663411922446724e-72
,16,0.7539067705841346,2.770754341375441e-184
,24,0.5674121528685762,2.7858778121423178e-86
,55,0.7507246376222027,6.841516617865008e-182
,73,0.77566421853016,1.1008848293175011e-201
,84,0.761344620201466,5.064513737236799e-190
,94,0.7040276087682199,1.6421839571796637e-150
,96,0.7752780373454594,2.3310875304369054e-201
,97,0.6419142270209939,3.1160199190115967e-117
,98,0.7768382093316494,1.1149206752346583e-202
Pos27_A,15,0.7062798094198025,6.996751601649003e-152
,16,0.7554923832386693,1.724604839405398e-185
,24,0.7557305085958573,1.1344579595291007e-185
,55,0.7558098837149201,9.865249023002074e-186
,73,0.7421811757718565,1.2105002746194585e-175
,84,0.7199482049223974,1.7324992331525504e-160
,94,0.7231470222206238,1.4120141204669576e-162
,96,0.7411810492716665,6.282725916681905e-175
,97,0.7558098837149201,9.865249023002074e-186
,98,0.7559051338577953,8.341820153152436e-186
Pos27_C,15,-0.1797927267426737,1.033429936975572e-08
,16,-0.351242644877903,2.082710289485238e-30
,24,0.488164570083171,5.2625237756908256e-61
,55,0.6675120696333278,5.699786936232095e-130
,73,-0.03191904480184799,0.3132800750343994
,84,-0.07631693399956903,0.01578470151804669
,94,0.18287186807409953,5.715699184662895e-09
,96,-0.13043492340027754,3.5150504433852165e-05
,97,0.6623441053986915,2.6857459447275436e-127
,98,-0.17766229382147095,1.547584503174056e-08
Pos27_G,15,-0.7338731521870572,8.417315406297388e-170
,16,-0.7343878670876441,3.712309988676488e-170
,24,-0.7343878670876441,3.712309988676488e-170
,55,-0.7339303427315669,7.686194332581794e-170
,73,-0.7343878670876441,3.712309988676488e-170
,84,-0.7343878670876441,3.712309988676488e-170
,94,-0.7343878670876441,3.712309988676488e-170
,96,-0.7343878670876441,3.712309988676488e-170
,97,-0.7343878670876441,3.712309988676488e-170
,98,-0.7343878670876441,3.712309988676488e-170
Pos27_T,15,0.6906062174524261,1.3213820581016567e-142
,16,0.7636768305656423,7.2740673177721e-192
,24,0.5365998580898043,1.1953818218835952e-75
,55,0.7451562051689227,8.62477495848488e-178
,73,0.7826957343774225,9.83992428635369e-208
,84,0.7600738943336646,5.008273825945114e-189
,94,0.46415784236174173,1.4183930380748246e-54
,96,0.7826650710903418,1.0467881541146172e-207
,97,0.5975201436973083,8.169405906446401e-98
,98,0.7826957343774225,9.83992428635369e-208
Pos28_A,15,0.7648408711178051,8.590485896263479e-193
,16,0.7689607215590346,4.042619448288288e-196
,24,0.7689607215590346,4.042619448288288e-196
,55,0.7689607215590346,4.042619448288288e-196
,73,0.7689607215590346,4.042619448288288e-196
,84,0.7689607215590346,4.042619448288288e-196
,94,0.7689607215590346,4.042619448288288e-196
,96,0.7689607215590346,4.042619448288288e-196
,97,0.7689607215590346,4.042619448288288e-196
,98,0.7689607215590346,4.042619448288288e-196
Pos28_C,15,-0.022841181799229674,0.4706066647566385
,16,-0.09253433131131338,0.0034025306910223383
,24,0.09053413876785579,0.0041668554102950485
,55,0.1564811649570232,6.597759005602137e-07
,73,-0.6359934256824471,1.85642040270077e-114
,84,-0.6836590310400974,1.1099814965557919e-138
,94,-0.2906974747798807,6.317828243891262e-21
,96,-0.5955573298144972,5.028953873684155e-97
,97,-0.20162110345895165,1.242639530746445e-10
,98,-0.4984208605748047,6.516743501535302e-64
Pos28_G,15,-0.7354675661866681,6.624511639657716e-171
,16,-0.7354675661866681,6.624511639657716e-171
,24,-0.7354675661866681,6.624511639657716e-171
,55,-0.7350270296641941,1.33966333929156e-170
,73,-0.7354675661866681,6.624511639657716e-171
,84,-0.7354675661866681,6.624511639657716e-171
,94,-0.7354675661866681,6.624511639657716e-171
,96,-0.7354675661866681,6.624511639657716e-171
,97,-0.7354675661866681,6.624511639657716e-171
,98,-0.7354675661866681,6.624511639657716e-171
Pos28_T,15,0.7572670760816518,7.515498927143875e-187
,16,0.7727640834231354,2.9700174573473026e-199
,24,0.7612625787196201,5.874562633355055e-190
,55,0.7047481570137928,6.002934344723173e-151
,73,0.7719018554935545,1.5436758129602762e-198
,84,0.7627560806690725,3.906943763483934e-191
,94,0.7227317681164781,2.6464429151987324e-162
,96,0.778815075857515,2.284683305100203e-204
,97,0.7328629462890525,4.173927718659807e-169
,98,0.7679063528555865,2.9160054700072552e-195
Pos29_A,15,0.6327110085941315,6.041037538499107e-113
,16,0.7449332553494675,1.2522696729149042e-177
,24,0.7449332553494675,1.2522696729149042e-177
,55,0.7449332553494675,1.2522696729149042e-177
,73,0.7449332553494675,1.2522696729149042e-177
,84,0.7449332553494675,1.2522696729149042e-177
,94,0.7449332553494675,1.2522696729149042e-177
,96,0.7443130649382022,3.526256773105327e-177
,97,0.7449332553494675,1.2522696729149042e-177
,98,0.7449332553494675,1.2522696729149042e-177
Pos29_C,15,0.5041871837132236,1.3664883703452119e-65
,16,0.11507812643897918,0.00026567155614204337
,24,0.5177601887797163,1.1365856079920519e-69
,55,0.7205592417390946,6.949068277925365e-161
,73,-0.3109566525780992,7.365504490386342e-24
,84,0.11991112345547417,0.00014417036732667426
,94,0.1256782291390228,6.744188858633279e-05
,96,0.1085312430855423,0.0005861869553874255
,97,0.720616100527524,6.3819609299905325e-161
,98,0.2646898441647288,1.709175744990845e-17
Pos29_G,15,-0.7186553530971711,1.1875118005455627e-159
,16,-0.7186637019340246,1.1728828773622904e-159
,24,-0.7186637019340246,1.1728828773622904e-159
,55,-0.7186303065866104,1.2324991321604388e-159
,73,-0.7186637019340246,1.1728828773622904e-159
,84,-0.7186637019340246,1.1728828773622904e-159
,94,-0.7186637019340246,1.1728828773622904e-159
,96,-0.7186637019340246,1.1728828773622904e-159
,97,-0.7186637019340246,1.1728828773622904e-159
,98,-0.7186637019340246,1.1728828773622904e-159
Pos29_T,15,0.7789437836805643,1.7712999091957432e-204
,16,0.7408953918538717,1.0041797655837089e-174
,24,0.7773638145250538,3.9813369003514197e-203
,55,0.7465392239814884,8.459249827220489e-179
,73,0.6104567844575914,3.721674538637165e-103
,84,0.7394065747650251,1.145353658460931e-173
,94,0.7668585388420199,2.0562343186996163e-194
,96,0.7837444591915386,1.1788530384005593e-208
,97,0.7830076466526706,5.2413906459532e-208
,98,0.787610826019206,4.2555880128264293e-212
Pos30_A,15,0.5784800994359813,2.211353335452557e-90
,16,0.7507296449547551,6.782909976079012e-182
,24,0.7578314946665745,2.7588524044575623e-187
,55,0.6306474213436484,5.279887638891345e-112
,73,0.7578314946665745,2.7588524044575623e-187
,84,0.7578314946665745,2.7588524044575623e-187
,94,0.7578235773313329,2.797962513149865e-187
,96,0.7524714587079327,3.3595856526726544e-183
,97,0.7553375340654338,2.2639386371567026e-185
,98,0.7578314946665745,2.7588524044575623e-187
Pos30_C,15,0.26559664427304863,1.3159872667004276e-17
,16,0.17135842713682722,4.968630633722372e-08
,24,0.49696971770142456,1.7036774617393524e-63
,55,0.5038136023085886,1.759225154359861e-65
,73,0.08692563012868802,0.005948629955461559
,84,0.5337441909905856,1.0187449795647244e-74
,94,-0.42091549457599525,3.279926635437771e-44
,96,0.11628382118899501,0.00022858937434981
,97,0.12549195684227019,6.915310654493415e-05
,98,-0.15861635834094376,4.6173968350136014e-07
Pos30_G,15,-0.6973739210609687,1.5473799303279464e-146
,16,-0.7559051338577953,8.341820153152436e-186
,24,-0.7559051338577953,8.341820153152436e-186
,55,-0.7552225078338561,2.770709895408425e-185
,73,-0.7559051338577953,8.341820153152436e-186
,84,-0.7559051338577953,8.341820153152436e-186
,94,-0.7347675396514014,2.0270258228835883e-170
,96,-0.7559051338577953,8.341820153152436e-186
,97,-0.7559051338577953,8.341820153152436e-186
,98,-0.7559051338577953,8.341820153152436e-186
Pos30_T,15,-0.23590029213643676,4.112037570982963e-14
,16,0.5553348831567967,5.563810904364236e-82
,24,-0.12098492454851575,0.0001254672845462119
,55,-0.19698256108565756,3.320952480989176e-10
,73,-0.2807574337022619,1.4314982530590974e-19
,84,-0.23231929296800266,1.0113669379865957e-13
,94,-0.47639514818391504,8.664852932641878e-58
,96,0.12269654749906683,0.00010030262446216057
,97,-0.35180950530854865,1.6572772010850684e-30
,98,0.14685646039094702,3.1086549663267276e-06
Pos31_A,15,0.7158119267043598,7.883956157882282e-158
,16,0.7529764717264192,1.3990811964731886e-183
,24,0.7529764717264192,1.3990811964731886e-183
,55,0.7508807866190432,5.231139769888893e-182
,73,0.7529764717264192,1.3990811964731886e-183
,84,0.7529764717264192,1.3990811964731886e-183
,94,0.7529685033419806,1.4185770369341863e-183
,96,0.7529764717264192,1.3990811964731886e-183
,97,0.7529764717264192,1.3990811964731886e-183
,98,0.7529764717264192,1.3990811964731886e-183
Pos31_C,15,-0.6570600499586821,1.2814405682321364e-124
,16,-0.4940620127518262,1.1524979944429488e-62
,24,-0.2767507456579915,4.861309570212439e-19
,55,-0.47364037168014145,4.706472813681419e-57
,73,-0.7132987488609912,3.080750539830546e-156
,84,-0.30890857882311806,1.4940854709653404e-23
,94,-0.7197586557306057,2.2989634266495625e-160
,96,-0.6913350655043016,5.04500082583546e-143
,97,-0.6942107659817428,1.0983317005949788e-144
,98,-0.7111232189345789,7.1262988702514845e-155
